,title,year,kdrama_id,director,screenwriter,start_dt,end_dt,synopsis,tot_eps_boxcox,duration_boxcox,rank_boxcox,pop_boxcox,music_score_boxcox,story_score_boxcox,acting_cast_score_boxcox,rewatch_value_score_boxcox,overall_score_boxcox,n_helpful_boxcox,pop_std,n_helpful_std,pop_minmax,n_helpful_minmax,content_rt_15+ - Teens 15 or older,content_rt_18+ Restricted (violence & profanity),content_rt_G - All Ages,content_rt_Not Yet Rated,content_rt_R - Restricted Screening (nudity & violence),Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
33,"Sweet, Savage Family",2015,53d882ba898348c4bb571d653892d916,['Kang Dae Sun'],['Son Geun Joo'],11/18/2015,1/14/2016,"At home, Tae Soo is a nurturing dad and devoted husband but, at work, he is a cold-blooded mobster who metes out punishment and engages in bloody turf battles. While he is a dutiful son to his mother and takes care of all of her needs, he is a middle-aged married man, who cannot depend on his own kids to do the same for him in his old age. He is also in an awkward situation in the gang where he takes orders from the former gang boss and kingmaker while his young gang lieutenants are angling for his job. Tae Soo is trying to do what is best for his family while he has to evade the authorities who keep tabs on his gang activities, waiting to pounce on him once they obtain hard evidence of his criminal activities. “What is so evil about being a mobster? It’s all about making a living!” That’s how Tae Soo sees it.(Source: MBC)",1.9998129521799661,569.0068363039311,12.667687525017147,23.366875407301563,24.388571912530843,35.08384404709329,530.2062892066157,5.370267992708818,53.071807200563875,1.494428081264169,0.338459609919363,-0.49494541267858155,0.26059202703548406,0.025316455696202535,True,False,False,False,False,False,False,False,True,True,False,False
34,Sweet Temptation,2015,89146b442d3e40feaf11a30ff3b8919f,Others,Others,10/5/2015,11/20/2015,"This web drama will have 6 segments each starring a different T-ara Member. The segments will have two episodes each, except for segment 1 and segment 2, which will have only one episode each.1. ""Baby Good Girl"" - Park So Yeon and Lee Joong Moon2. ""Black Holiday"" - Lee Qri and Jang Su Won3. ""Only for You"" -  Ham Eun Jung and Kim Jae Wook4. ""Reborn"" - Park Ji Yeon and Seo Jun Young5. ""The Recipe of Love"" - Jeon Bo Ram and Kim Si Woo6. ""When You Are in Love, it Rains"" - Park Hyo Min and Hyun Woo",1.4441363300165029,244.7114625217732,12.773089956260034,25.597853085188728,65.84385618839718,67.16733646801666,928.3593488812209,17.652970595319058,103.25495958195306,1.0441832158964832,0.8674130212370909,-0.6185085003006799,0.37173790600162715,0.012658227848101267,False,False,False,True,False,False,False,False,False,False,False,False
35,Divorce Lawyer in Love,2015,f2798bb99f5a40c2a3cbafd76b4757fe,['Park Yong Soon'],Others,4/18/2015,6/14/2015,"Go Cheok Hee and So Jeong Woo once worked together at a law firm; she was a divorce lawyer, and he was her office manager. She treated him like her inferior, while he constantly irked her by pointing out her mistakes and calling her ""Chucky"" behind her back. But Cheok Hee is so ambitious, so determined to win every case for her clients, that her unethical misdeeds catch up to her, causing her license to be suspended.Meanwhile, Jeong Woo studies and gets his law degree. Years later, they end up working together again for a different law firm. But this time, the tables have turned: he's the divorce lawyer, and she's the office manager. And Jeong Woo relishes getting his petty revenge.(Source: Wikipedia)",2.057833346685886,575.6259326435508,12.443116408563682,18.61031849368967,32.18369611888021,46.81506860666874,504.01179856835256,5.5654564538392775,51.07635607499935,2.1485936680787794,-0.37842713616271506,-0.12425614981228643,0.10995681832405033,0.06329113924050632,False,False,False,True,False,True,False,False,False,False,False,True
36,Dr. Ian,2015,03c6b980e9284e4eac40efe3e2c72489,Others,Others,3/29/2015,4/8/2015,"The memories of pain and love shape our reality and personality, hence they can be  used to find healing in counseling. This is the story of psychiatrist Mo Ian, who specializes in hypnosis treatments. He meets an eccentric, 4-D office girl, Lee So Dam, and through the process of treating and counselling her, he finds a way to heal his own wounds. ",1.690470293245459,146.72305749790004,12.880526801016801,20.89437588947177,36.56933489163212,24.21667618407626,346.3541328728666,3.527466043686597,32.08446511419655,1.3003847392338008,-0.09369770980024449,-0.5567269564896308,0.1697853432630327,0.0189873417721519,False,False,False,True,False,True,True,True,True,False,False,False
37,"Sweet Home, Sweet Honey",2015,e5818e1ecfd64c7c9651e68707129a81,['Kim Myung Wook'],['Kang Sung Jin'],11/2/2015,4/29/2016,"Even though Oh Bom is in a difficult financial situation, she is still bright and positive. She works part-time work at a factory. Kang Ma Roo is a kind and simple young man. He is naive about the world. An Tae Ho is the section chief of a company. He is an ambitious man. He approaches Choi Ah Ran for his own gain and marries her. Choi Ah Ran is the heiress of a large company. She is smart, but has a painful past. Her younger sister went missing and her parents abandoned her.",2.812686414243148,369.4286322814954,12.997294227568814,26.513762365836286,28.126332648484773,41.36810014227611,408.63845001286194,5.176984941494761,47.223501873653454,0.6712093555111057,1.1298048879999951,-0.6802900441117291,0.4268727705112961,0.006329113924050633,False,False,False,True,False,False,True,True,True,True,True,False
38,Mrs. Cop,2015,ff8a2989ded14996a8f4c40e545a59f0,"['Ahn Gil Ho', 'Yoo In Shik']",['Hwang Joo Ha'],8/3/2015,9/29/2015,"Choi Yeong Jin is a female detective squad chief. She also raises her daughter Ha Eun. At work, she deals with brutal crimes with her senior detective Park Jong Ho and squad members Min Do Yeong, Han Jin Woo, Jo Jae Deok and Lee Se Won. ",2.057833346685886,582.2174353230909,10.705305900296956,19.888932662463095,44.63109855220793,49.680465648590065,969.2741907626655,8.48639187630532,80.75614697375939,1.494428081264169,-0.2309992428055781,-0.49494541267858155,0.14093497715751924,0.025316455696202535,False,False,False,True,False,False,True,True,False,False,False,False
39,Dream Knight,2015,8062642e09994b6aa5a6e00fa10ecc3c,['Park Byung Hwan'],['Won Young Shil'],1/27/2015,3/5/2015,"A young girl named Joo In Hyung, suffering from her past experiences until a group of mysterious men suddenly enter her life. The fantasy romance drama touches on dreams, love, and friendship. ",1.8507029406749629,178.10868617337522,12.5712560253014,14.068044302188317,79.5362535961586,45.41798598376467,557.3872702293049,10.069098374229743,70.74295853706205,1.7794877872167874,-0.7108100230042602,-0.37138232505648316,0.04011515113586582,0.0379746835443038,False,False,False,True,False,False,False,True,False,True,False,False
40,Let's Eat Season 2,2015,0038f84bf6c948cb99bd4772e674fd3a,"['Park Joon Hwa', 'Choi Kyu Shik']",Others,4/6/2015,6/2/2015,"The second season follows Goon Dae Yeong's character as he moves to a new building and reunites with his grade school classmate Baek Soo Ji. She’s been living alone for ten years, which means she’ll have plenty of her own single-living tips and opinions about food, setting her up to have a contentious relationship with Yoon Doo Joon.She’s a freelance writer with a crush on her other neighbor, Lee Sang Woo. He’s a civil servant who lives simply and eats simply. The sequel comes from the same PD-writer team that brought us the first season and promises another round of neighborly hijinks and, of course, lots and lots of food.",2.057833346685886,582.2174353230909,10.703864936272533,17.009042094051473,53.66603650164206,49.680465648590065,1011.4986701042783,10.535229714698394,75.64894258947125,1.6500013972850192,-0.525855029519852,-0.43316386886753233,0.0789786594905814,0.03164556962025317,True,False,False,False,False,False,True,True,False,False,False,False
41,Sweet 20,2015,7c426da0274047c3bae4f25d0896d4c8,Others,Others,2/18/2015,4/10/2015,Mini beauty drama. ,1.7504957783346722,178.10868617337522,16.834634711071747,28.523355555852902,127.05922901010044,85.66862343305012,1570.1464515225955,18.47641647973295,143.52141844785044,1.0441832158964832,1.8124407093627384,-0.6185085003006799,0.5703110332311159,0.012658227848101267,False,False,False,True,False,False,False,False,False,False,True,False
42,EXO Next Door,2015,041f0176a82644abb4262feb8da17a89,['Lee Kwon'],Others,4/9/2015,5/28/2015,"Ji Yeon Hee is a 23 year old girl, who hasn't yet dated because she blushes terribly and is completely paralysed when she's near a good looking boy. One day, four members of EXO are trying to keep a low profile, and move into the house of one of the member's grandfather. However, it turns out that EXO members' house is right in front of Yeon Hee's house. ",1.9998129521799661,197.9470388656402,11.61617175207172,9.713142348085382,84.4471147557638,38.78504260223717,708.9181449715649,11.9692653100772,83.3861182636353,2.5746199897328617,-0.8460267171136343,0.36999620067610706,0.01170286000375493,0.11392405063291139,False,False,False,False,False,False,False,True,False,True,False,False
43,Banana Actually,2015,8b3cc6e1d4f9413782d4bb55184aad0e,Others,Others,12/22/2015,12/22/2015,A 72-second romance drama series about dating and relationship that follows the lives of four different couples. ,1.6214683827968448,44.17773159302386,12.316463697319815,27.436488773405966,61.61924451096899,51.148960743563364,676.4483986224114,10.770552536749179,68.36450505019582,0.6712093555111057,1.4240650064582807,-0.6802900441117291,0.4887039239001189,0.006329113924050633,False,False,False,True,False,False,False,False,False,False,False,False
44,Eating Existence,2015,f86f1cd93fea402a9c36fbc6c3a85a2f,['Lee Chul Ha'],Others,11/12/2015,1/14/2016,"Yoo Yang faces daily challenges working in customer service and tries to make it through each day without too many scars. She’s a part of the so-called Sampo Generation, a new generation of young professionals who eschews courtship, marriage and childbirth because of the tremendous social and economic pressures facing them. Yang instead takes great delight in food and loves to go around to find and eat great food. But when Yang meets the devilishly good-looking Park Byeong, who shares her attitude and also inexplicably finds her irresistible, will her attitudes about life and love change?",1.7504957783346722,124.38812797377025,13.070009491615878,24.236471462891434,32.18369611888021,22.30836733733581,431.11652019239494,4.0587121659989105,40.05891168928671,0.6712093555111057,0.527286447067696,-0.6802900441117291,0.3002691031979473,0.006329113924050633,False,False,False,True,False,False,False,False,False,True,False,False
45,Super Daddy Yeol,2015,1d4c49e5140c42aeaf79f0ee383e73b6,['Song Hyun Wook'],Others,3/13/2015,5/2/2015,"Doctor Cha Mi Rae with one daughter. One day, she is diagnosed with a rare cancer and informed she has about one year to live. She then seeks out her first love Kim Yeol. For her daughter, she struggles to turn Yeol into the best father possible. ",1.9998129521799661,582.2174353230909,11.922765912240068,20.019234307747983,68.01913904449289,33.89595695458694,1055.0592833607438,6.775350676663319,75.64894258947125,1.6500013972850192,-0.214320531637902,-0.43316386886753233,0.14443957694473997,0.03164556962025317,False,False,False,True,False,False,False,False,False,False,True,True
46,Detective Alice,2015,776549aca480482186829226273a3704,Others,Others,10/19/2015,10/30/2015,"Cheon Yeon Ju is a girl who specializes in investigating crimes. She teams up with Jeong Re Oh, an employee of the Ministry of Food and Drug Safety, to investigate a series of crimes. ",1.6214683827968448,197.9470388656402,13.171964867361613,25.540540490319014,8.799067305645945,11.313606806068284,228.32285845417735,3.527466043686597,27.8032818651519,1.6500013972850192,0.8519256465813916,-0.43316386886753233,0.36848363477063645,0.03164556962025317,False,False,False,True,False,False,True,True,False,True,True,False
